item_x,item_y,optimal_lag,max_ccf,abs_ccf,is_significant
QRKRBYJL,XIIEJNEE,3,0.47908537184375205,0.47908537184375205,False
LUENUFGA,PYZMVUWD,4,0.4790628870893302,0.4790628870893302,False
ELQGMQWE,OXKURKXR,5,-0.4784762091681398,0.4784762091681398,False
HXYSSRXE,RCBZUSIM,0,0.4784156030662336,0.4784156030662336,False
ZCELVYQU,ZKENOUDA,6,0.4779025915671337,0.4779025915671337,False
ANWUJOKX,BTMOEMEP,2,0.47785132901428695,0.47785132901428695,False
GKQIJYDH,RUVXNNVA,4,0.4777333916599723,0.4777333916599723,False
FTSVTTSR,QKXNTIIB,5,0.4777333050981416,0.4777333050981416,False
APQGTRMF,OGAFEHLU,6,0.4757841325926834,0.4757841325926834,False
JBVHSUWY,JPBRUTWP,2,0.47575884748038233,0.47575884748038233,False
KEUWZRKO,TANNMIMB,2,0.47547283120389067,0.47547283120389067,False
FQCLOEXA,LPHPPJUG,2,0.475411978462772,0.475411978462772,False
HCDTGMST,SUOYXCHP,2,0.4753642538299306,0.4753642538299306,False
JPBRUTWP,OKMBFVKS,0,0.4752298776739471,0.4752298776739471,False
RUVXNNVA,TGOELCAG,0,0.4740871282558623,0.4740871282558623,False
DJBLNPNC,JSLXRQOK,3,0.4740628103838752,0.4740628103838752,False
ATLDMDBO,BEZYMBBT,0,0.47388812829577315,0.47388812829577315,False
STZDBITS,TANNMIMB,0,0.4737555510268585,0.4737555510268585,False
GYHKIVQT,KFQSHBNH,0,-0.4737183810952452,0.4737183810952452,False
DBWLZWNK,QRKRBYJL,0,0.4733725289600921,0.4733725289600921,False
AANGBULD,SDWAYPIK,4,-0.473278762723844,0.473278762723844,False
AXULOHBQ,DNMPSKTB,6,0.4730847331329712,0.4730847331329712,False
IGDVVKUD,OGAFEHLU,2,0.47261827033668324,0.47261827033668324,False
FITUEHWN,FQCLOEXA,3,0.4722482880693823,0.4722482880693823,False
STZDBITS,SUOYXCHP,5,0.47221532501396507,0.47221532501396507,False
IGDVVKUD,SDWAYPIK,1,0.4719159282125289,0.4719159282125289,False
LPHPPJUG,LRVGFDFM,6,-0.47177125019993,0.47177125019993,False
RJGPVEXX,WBLJNPZQ,2,-0.4716066728354943,0.4716066728354943,False
PYZMVUWD,VMAQSTJE,1,0.4709264991045472,0.4709264991045472,False
AXULOHBQ,OXKURKXR,5,0.4701283463791097,0.4701283463791097,False
BLANHGYY,HXYSSRXE,2,0.4699337446113829,0.4699337446113829,False
OXKURKXR,UGEQLMXM,2,0.46958945657780765,0.46958945657780765,False
SDWAYPIK,XIIEJNEE,3,0.4691987738280301,0.4691987738280301,False
JPBRUTWP,WBLJNPZQ,5,0.46915171830807906,0.46915171830807906,False
BEZYMBBT,GYHKIVQT,2,0.4688072871741545,0.4688072871741545,False
LRVGFDFM,VBYCLTYZ,0,0.4683199074713616,0.4683199074713616,False
FWUCPMMW,STZDBITS,5,0.46820997650211993,0.46820997650211993,False
JPBRUTWP,LSOIUSXD,0,0.46749216251834863,0.46749216251834863,False
HXYSSRXE,JPBRUTWP,2,0.46726229133603786,0.46726229133603786,False
DNMPSKTB,GYHKIVQT,0,0.4671657737172033,0.4671657737172033,False
APQGTRMF,GYHKIVQT,1,0.4670141336190611,0.4670141336190611,False
DBWLZWNK,FCYBOAXC,0,0.46673820351688383,0.46673820351688383,False
FITUEHWN,OJIFIHMZ,2,0.46622158014146137,0.46622158014146137,False
RJGPVEXX,ZKENOUDA,0,0.46612546498018004,0.46612546498018004,False
BUZIIBYG,GMBFCMIU,0,0.46601241829735063,0.46601241829735063,False
FWUCPMMW,ZCELVYQU,4,0.4658760073311566,0.4658760073311566,False
ANWUJOKX,SDWAYPIK,4,0.4655921251321007,0.4655921251321007,False
AXULOHBQ,DBWLZWNK,6,0.46551382280791503,0.46551382280791503,False
DBWLZWNK,UXSPKBJR,3,0.4654595986587892,0.4654595986587892,False
AANGBULD,KAGJCHMR,3,0.4654045774105063,0.4654045774105063,False
BUZIIBYG,XIIEJNEE,2,0.4653731952357027,0.4653731952357027,False
DEWLVASR,ELQGMQWE,0,0.46537317196688704,0.46537317196688704,False
GIKPEWTY,NZKBIBNU,6,0.46521075248670485,0.46521075248670485,False
SAHWCZNH,TANNMIMB,2,0.465171576409337,0.465171576409337,False
APQGTRMF,DBWLZWNK,2,0.46483644047670397,0.46483644047670397,False
EVBVXETX,WPQXWHYO,0,0.4648310333124741,0.4648310333124741,False
TGOELCAG,VMAQSTJE,0,0.4645078246572827,0.4645078246572827,False
RJGPVEXX,SAHWCZNH,1,-0.464444954372723,0.464444954372723,False
KAGJCHMR,MIRCVAMV,2,0.46387294171614313,0.46387294171614313,False
BTMOEMEP,QVLMOEYE,0,0.4638271507044151,0.4638271507044151,False
AXULOHBQ,SDWAYPIK,4,0.46367517646803275,0.46367517646803275,False
QRKRBYJL,ZKENOUDA,0,-0.46345079370660763,0.46345079370660763,False
OXKURKXR,QRKRBYJL,0,0.4634038075208762,0.4634038075208762,False
BEZYMBBT,KFQSHBNH,0,-0.46318671907058956,0.46318671907058956,False
HXYSSRXE,SAHWCZNH,6,-0.4629254931480025,0.4629254931480025,False
GYHKIVQT,RAWUKQMJ,0,0.46281181386541326,0.46281181386541326,False
NAQIHUKZ,QKXNTIIB,4,0.46258369296099666,0.46258369296099666,False
BEZYMBBT,VBYCLTYZ,1,0.46255941969228476,0.46255941969228476,False
ANWUJOKX,IGDVVKUD,2,0.4623562073608537,0.4623562073608537,False
EVBVXETX,HXYSSRXE,6,-0.4619260269729893,0.4619260269729893,False
APQGTRMF,XUOIQPFL,5,0.4617968159928861,0.4617968159928861,False
DJBLNPNC,SAAYMURU,0,0.4616303937902044,0.4616303937902044,False
DBWLZWNK,UIFPPCLR,0,0.46141265637636253,0.46141265637636253,False
GYHKIVQT,OXKURKXR,4,0.46122394847857373,0.46122394847857373,False
OXKURKXR,ZKENOUDA,0,-0.460966326659709,0.460966326659709,False
DEWLVASR,KFQSHBNH,0,0.4607151074776904,0.4607151074776904,False
KFQSHBNH,UIFPPCLR,2,-0.4607017004791124,0.4607017004791124,False
HXYSSRXE,OXKURKXR,2,0.46055896140022895,0.46055896140022895,False
FDXPMYGF,IGDVVKUD,4,0.46041398502696756,0.46041398502696756,False
ANWUJOKX,OXKURKXR,1,0.45969508628678163,0.45969508628678163,False
HXYSSRXE,LPHPPJUG,1,-0.45959269327782826,0.45959269327782826,False
OJIFIHMZ,TGOELCAG,5,-0.4595746672221707,0.4595746672221707,False
ATLDMDBO,FRHNWLNI,3,0.4590251550554938,0.4590251550554938,False
OGAFEHLU,UGEQLMXM,0,0.45896036570045196,0.45896036570045196,False
ATLDMDBO,OKMBFVKS,0,0.45873048315425324,0.45873048315425324,False
RAWUKQMJ,VBYCLTYZ,2,0.45772876350848274,0.45772876350848274,False
RJCAXSGH,SDWAYPIK,2,-0.4575836259320038,0.4575836259320038,False
GYHKIVQT,VWMBASNE,0,0.4569544588242329,0.4569544588242329,False
MBSBZBXA,SAAYMURU,4,0.45675204872621317,0.45675204872621317,False
DNMPSKTB,VBYCLTYZ,6,0.45668730159408,0.45668730159408,False
GYHKIVQT,HXYSSRXE,0,0.4565340206366266,0.4565340206366266,False
NZKBIBNU,XIFHSOWQ,2,-0.4563396476220332,0.4563396476220332,False
EVBVXETX,LUENUFGA,1,-0.4555552033634877,0.4555552033634877,False
DDEXPPXU,XIPPENFQ,5,0.45547937258239035,0.45547937258239035,False
AXULOHBQ,DJBLNPNC,2,0.45546576896906926,0.45546576896906926,False
BLANHGYY,SNHYOVBM,4,0.4552896127234046,0.4552896127234046,False
ELQGMQWE,ZKENOUDA,0,0.45518132256002425,0.45518132256002425,False
BLANHGYY,QVLMOEYE,5,0.45488903222715865,0.45488903222715865,False
FQCLOEXA,ZGJXVMNI,2,0.45432101345249737,0.45432101345249737,False
KAGJCHMR,ZGJXVMNI,0,0.45399023178721104,0.45399023178721104,False
DEWLVASR,WBLJNPZQ,6,-0.45373465128276613,0.45373465128276613,False
JSLXRQOK,ZGJXVMNI,5,0.4537059383087769,0.4537059383087769,False
RAWUKQMJ,SDWAYPIK,4,0.4536049179505017,0.4536049179505017,False
CCLHWFWF,LRVGFDFM,0,0.4535235262493455,0.4535235262493455,False
SAHWCZNH,ZGJXVMNI,4,-0.45342355176954496,0.45342355176954496,False
HCDTGMST,MBSBZBXA,3,0.4532213454906706,0.4532213454906706,False
BSRMSVTC,FQCLOEXA,2,-0.4521294925888886,0.4521294925888886,False
LRVGFDFM,VUAFAIYJ,0,-0.4520397834585319,0.4520397834585319,False
LPHPPJUG,WBLJNPZQ,4,-0.45175691971364684,0.45175691971364684,False
NAQIHUKZ,OXKURKXR,4,0.45154538668283367,0.45154538668283367,False
ATLDMDBO,UGEQLMXM,4,0.4511397252290503,0.4511397252290503,False
VMAQSTJE,WHPUAOID,0,0.45099266332973403,0.45099266332973403,False
BTMOEMEP,OGAFEHLU,0,0.45095775743763356,0.45095775743763356,False
FWUCPMMW,SAAYMURU,6,0.4502187386978867,0.4502187386978867,False
DNMPSKTB,FRHNWLNI,0,0.45018779309829743,0.45018779309829743,False
JPBRUTWP,UIFPPCLR,0,0.45016538184370436,0.45016538184370436,False
ELQGMQWE,UIFPPCLR,2,-0.4499864070562128,0.4499864070562128,False
AXULOHBQ,FQCLOEXA,0,-0.4498155242014784,0.4498155242014784,False
FITUEHWN,NAQIHUKZ,1,0.44947472430684465,0.44947472430684465,False
HXYSSRXE,WQMVCOEM,0,0.44911087798599936,0.44911087798599936,False
LRVGFDFM,UXSPKBJR,0,0.4489590323385728,0.4489590323385728,False
DUCMGGNW,WQMVCOEM,0,0.4488625137315882,0.4488625137315882,False
APQGTRMF,JBVHSUWY,2,0.44856760606779533,0.44856760606779533,False
ANWUJOKX,GYHKIVQT,0,0.4481865926900995,0.4481865926900995,False
AXULOHBQ,LSOIUSXD,2,0.44802108241360417,0.44802108241360417,False
OXKURKXR,QVLMOEYE,0,0.44758338658094365,0.44758338658094365,False
FTSVTTSR,ZKENOUDA,6,0.4475587858432549,0.4475587858432549,False
OKMBFVKS,UGEQLMXM,2,0.44737927436803804,0.44737927436803804,False
FQCLOEXA,OXKURKXR,5,-0.44700295718450167,0.44700295718450167,False
PYZMVUWD,SAHWCZNH,0,0.44645079079942346,0.44645079079942346,False
ELQGMQWE,ZCELVYQU,2,0.44628233347216373,0.44628233347216373,False
APQGTRMF,KFQSHBNH,0,-0.4461338051961055,0.4461338051961055,False
LUENUFGA,TANNMIMB,2,0.4459778205247747,0.4459778205247747,False
BSRMSVTC,WBLJNPZQ,1,0.4458731828086511,0.4458731828086511,False
ATLDMDBO,OXKURKXR,4,0.4455121634608484,0.4455121634608484,False
FWUCPMMW,NZKBIBNU,2,0.44532643637497954,0.44532643637497954,False
KEUWZRKO,NZKBIBNU,2,-0.44528535259096713,0.44528535259096713,False
DBWLZWNK,QSDCUCLB,1,0.4450816695825593,0.4450816695825593,False
FCYBOAXC,OGAFEHLU,2,0.44507899392475925,0.44507899392475925,False
ATLDMDBO,JERHKLYW,0,-0.44482536793399974,0.44482536793399974,False
AHMDUILJ,BTMOEMEP,0,0.4447174606598615,0.4447174606598615,False
AXULOHBQ,LPHPPJUG,3,-0.4446051744419793,0.4446051744419793,False
GYHKIVQT,RCBZUSIM,1,0.4431955534474456,0.4431955534474456,False
FQCLOEXA,JPBRUTWP,6,-0.4431920853005967,0.4431920853005967,False
FTSVTTSR,OXKURKXR,5,0.4430665443856588,0.4430665443856588,False
BUZIIBYG,QVLMOEYE,0,0.4430586504954946,0.4430586504954946,False
DBWLZWNK,QVLMOEYE,0,0.4424512926405567,0.4424512926405567,False
DBWLZWNK,DEWLVASR,0,-0.4424221234596456,0.4424221234596456,False
GYHKIVQT,LRVGFDFM,6,0.4420838135014347,0.4420838135014347,False
ANWUJOKX,DNMPSKTB,3,0.44195404324619597,0.44195404324619597,False
SUOYXCHP,TANNMIMB,2,0.4413496636621789,0.4413496636621789,False
GYHKIVQT,LPHPPJUG,0,-0.4411215694166607,0.4411215694166607,False
DJBLNPNC,OXKURKXR,5,0.4410303698878398,0.4410303698878398,False
VMAQSTJE,WPQXWHYO,3,-0.440645359622192,0.440645359622192,False
SDWAYPIK,UIFPPCLR,0,0.44062366955375293,0.44062366955375293,False
BSRMSVTC,FWUCPMMW,5,0.4405531999559325,0.4405531999559325,False
RAWUKQMJ,UXSPKBJR,6,0.4403398816430917,0.4403398816430917,False
WPQXWHYO,ZGJXVMNI,5,0.44024386585550845,0.44024386585550845,False
BEZYMBBT,ZKENOUDA,3,-0.4400090622458284,0.4400090622458284,False
ELQGMQWE,OKMBFVKS,1,-0.43989623564845964,0.43989623564845964,False
LSOIUSXD,LTOYKIML,0,0.4397591515307918,0.4397591515307918,False
FQCLOEXA,OKMBFVKS,3,-0.43968917782255196,0.43968917782255196,False
BEZYMBBT,JPBRUTWP,2,0.4391242647772677,0.4391242647772677,False
LSOIUSXD,PYZMVUWD,4,0.4391078903133287,0.4391078903133287,False
QRKRBYJL,ROACSLMG,0,0.4383614258275679,0.4383614258275679,False
DNMPSKTB,JPBRUTWP,0,0.438320899700314,0.438320899700314,False
ANWUJOKX,DBWLZWNK,0,0.4383208221872044,0.4383208221872044,False
BLANHGYY,QRKRBYJL,4,0.43778183146547245,0.43778183146547245,False
BTMOEMEP,ROACSLMG,3,0.43774224628306574,0.43774224628306574,False
APQGTRMF,BEZYMBBT,0,0.4374825185381661,0.4374825185381661,False
GMBFCMIU,OKMBFVKS,0,0.4372056737378851,0.4372056737378851,False
HXYSSRXE,XIIEJNEE,5,0.4367301053772155,0.4367301053772155,False
GMBFCMIU,JPBRUTWP,2,0.4367293380911368,0.4367293380911368,False
DDEXPPXU,KAGJCHMR,2,0.4364498053202142,0.4364498053202142,False
QJQJSWFU,SDWAYPIK,1,0.4364243998690314,0.4364243998690314,False
FWUCPMMW,RJGPVEXX,0,0.4363828105057813,0.4363828105057813,False
ELQGMQWE,JPBRUTWP,5,-0.43621693206271395,0.43621693206271395,False
EVBVXETX,KEUWZRKO,3,-0.4361144089062839,0.4361144089062839,False
BLANHGYY,DUCMGGNW,3,0.4359717231055579,0.4359717231055579,False
APQGTRMF,VUAFAIYJ,5,-0.4359103683524293,0.4359103683524293,False
BSRMSVTC,IGDVVKUD,6,0.4354325554717717,0.4354325554717717,False
BTMOEMEP,SDWAYPIK,0,0.4352259197729836,0.4352259197729836,False
UIFPPCLR,VBYCLTYZ,0,0.4347780579712952,0.4347780579712952,False
OKMBFVKS,XIIEJNEE,2,0.43453390591875635,0.43453390591875635,False
FITUEHWN,ZCELVYQU,0,0.4342014831801613,0.4342014831801613,False
UGEQLMXM,UIFPPCLR,0,0.4340711664798168,0.4340711664798168,False
GKQIJYDH,KAGJCHMR,1,0.43405769581681425,0.43405769581681425,False
NZKBIBNU,ZKENOUDA,0,0.43402783442345266,0.43402783442345266,False
LRVGFDFM,OKMBFVKS,0,0.4338589477990779,0.4338589477990779,False
JSLXRQOK,QKXNTIIB,2,0.4338475176684207,0.4338475176684207,False
BLANHGYY,EVBVXETX,4,0.43359253990056107,0.43359253990056107,False
QVLMOEYE,RAWUKQMJ,0,0.4333262249294199,0.4333262249294199,False
BJALXPFS,RCBZUSIM,4,0.4331611537150846,0.4331611537150846,False
SDWAYPIK,WBLJNPZQ,0,0.4330227941905382,0.4330227941905382,False
JPBRUTWP,XIIEJNEE,0,0.43292065307481203,0.43292065307481203,False
KJNSOAHR,UIFPPCLR,3,-0.43283481054145934,0.43283481054145934,False
BJALXPFS,SAAYMURU,3,0.4328251362941963,0.4328251362941963,False
ATLDMDBO,XIIEJNEE,4,0.43281070530171317,0.43281070530171317,False
VMAQSTJE,ZKENOUDA,1,-0.4325710311672772,0.4325710311672772,False
FDXPMYGF,OKMBFVKS,6,0.4322651926388581,0.4322651926388581,False
FDXPMYGF,UQYUIVVR,0,0.43213661492628785,0.43213661492628785,False
LLHREMKS,WHPUAOID,5,0.4319196183242201,0.4319196183242201,False
RCBZUSIM,UGEQLMXM,4,0.4313201302381794,0.4313201302381794,False
OGAFEHLU,OKMBFVKS,0,0.43119001838225546,0.43119001838225546,False
JSLXRQOK,LTOYKIML,1,0.4309194957513911,0.4309194957513911,False
GMBFCMIU,ROACSLMG,0,0.43052550747834495,0.43052550747834495,False
IGDVVKUD,XUOIQPFL,2,0.43032736002505206,0.43032736002505206,False
BJALXPFS,DNMPSKTB,0,0.430242540099147,0.430242540099147,False
DEWLVASR,FTSVTTSR,1,0.4297101425152431,0.4297101425152431,False
ROACSLMG,XIIEJNEE,2,0.42912137072443485,0.42912137072443485,False
APQGTRMF,OKMBFVKS,1,0.42889679661523744,0.42889679661523744,False
DDEXPPXU,MIRCVAMV,4,0.42877717334027043,0.42877717334027043,False
FWUCPMMW,LSOIUSXD,0,0.4284626373681761,0.4284626373681761,False
BTMOEMEP,HXYSSRXE,0,0.42818689741138466,0.42818689741138466,False
BEZYMBBT,QVLMOEYE,0,0.42747542429563423,0.42747542429563423,False
FDXPMYGF,ROACSLMG,6,0.4274279530834908,0.4274279530834908,False
DEWLVASR,JPBRUTWP,1,-0.4272303029971937,0.4272303029971937,False
PLMZALFA,SUOYXCHP,6,0.4271674952649434,0.4271674952649434,False
APQGTRMF,BTMOEMEP,4,0.42705421809734545,0.42705421809734545,False
BEZYMBBT,ZXERAXWP,1,-0.4269437940818826,0.4269437940818826,False
JPBRUTWP,UXSPKBJR,3,0.426936575382694,0.426936575382694,False
TGOELCAG,UQYUIVVR,4,0.42686112428611683,0.42686112428611683,False
IGDVVKUD,JPBRUTWP,0,0.426728598474683,0.426728598474683,False
DEWLVASR,XUOIQPFL,1,-0.4264611339368839,0.4264611339368839,False
FRHNWLNI,UXSPKBJR,2,0.42632445058853424,0.42632445058853424,False
JPBRUTWP,QSDCUCLB,3,0.4261406377089766,0.4261406377089766,False
OKMBFVKS,WBLJNPZQ,0,0.42613201206003537,0.42613201206003537,False
QRKRBYJL,QSDCUCLB,3,0.42608996049734693,0.42608996049734693,False
APQGTRMF,RCBZUSIM,1,0.4260051142984286,0.4260051142984286,False
APQGTRMF,DNMPSKTB,1,0.4258238793954375,0.4258238793954375,False
OXKURKXR,RCBZUSIM,0,0.4253807080686281,0.4253807080686281,False
ATLDMDBO,GMBFCMIU,2,0.4253369430197647,0.4253369430197647,False
FITUEHWN,VMAQSTJE,0,0.42533047095290033,0.42533047095290033,False
FITUEHWN,SUOYXCHP,2,0.4251819149256855,0.4251819149256855,False
ANWUJOKX,SNHYOVBM,4,0.4250332620717418,0.4250332620717418,False
OGAFEHLU,ZGJXVMNI,0,-0.42434787782169897,0.42434787782169897,False
GYHKIVQT,WBLJNPZQ,0,0.4239636369045672,0.4239636369045672,False
UGEQLMXM,ZGJXVMNI,1,-0.42370215890237695,0.42370215890237695,False
FDXPMYGF,WHPUAOID,2,0.4232437932166238,0.4232437932166238,False
FITUEHWN,HCDTGMST,0,0.42324186630684346,0.42324186630684346,False
KEUWZRKO,LPHPPJUG,6,-0.423211620171774,0.423211620171774,False
BEZYMBBT,XUOIQPFL,0,0.42303360169943083,0.42303360169943083,False
LPHPPJUG,LUENUFGA,5,0.4230100680781201,0.4230100680781201,False
OXKURKXR,QJQJSWFU,4,0.4229684098341777,0.4229684098341777,False
FCYBOAXC,VWMBASNE,6,-0.42293123333975763,0.42293123333975763,False
FQCLOEXA,UGEQLMXM,6,-0.4228004816008404,0.4228004816008404,False
QVLMOEYE,UIFPPCLR,0,0.42275282203305137,0.42275282203305137,False
APQGTRMF,KJNSOAHR,0,-0.4218591576135686,0.4218591576135686,False
APQGTRMF,ZKENOUDA,4,-0.42179319820878775,0.42179319820878775,False
BEZYMBBT,HCDTGMST,3,-0.42177717893421507,0.42177717893421507,False
KAGJCHMR,LLHREMKS,2,0.4216015924085625,0.4216015924085625,False
BUZIIBYG,VBYCLTYZ,0,0.42159084030023586,0.42159084030023586,False
AANGBULD,WBLJNPZQ,2,-0.42148723115640124,0.42148723115640124,False
MIRCVAMV,RJGPVEXX,6,-0.4213593394065475,0.4213593394065475,False
AANGBULD,DNMPSKTB,6,-0.4213032823282159,0.4213032823282159,False
SNHYOVBM,XMKRPGLB,3,0.4207194995088019,0.4207194995088019,False
AANGBULD,UQYUIVVR,0,0.42046248232808675,0.42046248232808675,False
DNMPSKTB,ZKENOUDA,0,-0.4204105313012571,0.4204105313012571,False
ATLDMDBO,ZKENOUDA,0,-0.42016972866978586,0.42016972866978586,False
ATLDMDBO,ROACSLMG,2,0.42007338894822477,0.42007338894822477,False
RJGPVEXX,SDWAYPIK,1,-0.4197623348742986,0.4197623348742986,False
FRHNWLNI,XIIEJNEE,6,0.41906349770301343,0.41906349770301343,False
KFQSHBNH,SDWAYPIK,2,-0.41900393650962425,0.41900393650962425,False
FRHNWLNI,GMBFCMIU,4,0.4189546669904086,0.4189546669904086,False
DBWLZWNK,DNMPSKTB,1,0.41880545763703114,0.41880545763703114,False
FDXPMYGF,HXYSSRXE,3,0.41864085027185866,0.41864085027185866,False
BLANHGYY,LSOIUSXD,0,0.4183524779295972,0.4183524779295972,False
GYHKIVQT,VMAQSTJE,0,0.41834493471465367,0.41834493471465367,False
AXULOHBQ,JPBRUTWP,5,0.4181024822465068,0.4181024822465068,False
DBWLZWNK,XIIEJNEE,1,0.4180339759877735,0.4180339759877735,False
MIRCVAMV,WPQXWHYO,3,-0.4180104085586293,0.4180104085586293,False
FQCLOEXA,RAWUKQMJ,4,-0.4179477112870922,0.4179477112870922,False
WBLJNPZQ,ZGJXVMNI,1,-0.4178233941273867,0.4178233941273867,False
KAGJCHMR,NAQIHUKZ,5,0.4178049667129476,0.4178049667129476,False
FQCLOEXA,SAHWCZNH,0,-0.4177927963005825,0.4177927963005825,False
NZKBIBNU,ZGJXVMNI,2,0.41731599395989216,0.41731599395989216,False
DUCMGGNW,SDWAYPIK,6,0.4172264404361191,0.4172264404361191,False
BTMOEMEP,DJBLNPNC,0,0.4172221358860166,0.4172221358860166,False
DUCMGGNW,FDXPMYGF,1,0.4166139623609754,0.4166139623609754,False
STZDBITS,VMAQSTJE,3,0.41635105580255866,0.41635105580255866,False
FCYBOAXC,VUAFAIYJ,2,-0.4157718285117265,0.4157718285117265,False
AANGBULD,BEZYMBBT,0,-0.41523279615580905,0.41523279615580905,False
FQCLOEXA,KEUWZRKO,0,-0.41521361113911204,0.41521361113911204,False
FITUEHWN,NZKBIBNU,6,0.4150447812777293,0.4150447812777293,False
BEZYMBBT,BSRMSVTC,4,0.41472171970545796,0.41472171970545796,False
FCYBOAXC,PLMZALFA,6,-0.4145642540107831,0.4145642540107831,False
UXSPKBJR,VBYCLTYZ,1,0.4143172246920404,0.4143172246920404,False
GMBFCMIU,QRKRBYJL,0,0.4141623776529083,0.4141623776529083,False
KJNSOAHR,LUENUFGA,1,-0.41414579649416516,0.41414579649416516,False
DEWLVASR,OKMBFVKS,2,-0.41352589373143256,0.41352589373143256,False
FQCLOEXA,QRKRBYJL,5,-0.41305610521221664,0.41305610521221664,False
NZKBIBNU,ROACSLMG,0,0.41253051419345066,0.41253051419345066,False
EVBVXETX,KJNSOAHR,3,0.41196564898173765,0.41196564898173765,False
GIKPEWTY,VWMBASNE,4,0.41129514968723735,0.41129514968723735,False
BEZYMBBT,OKMBFVKS,0,0.4110224587888276,0.4110224587888276,False
EVBVXETX,QRKRBYJL,0,0.41074409995353406,0.41074409995353406,False
MIRCVAMV,WBLJNPZQ,1,0.4104140235363784,0.4104140235363784,False
EVBVXETX,XIIEJNEE,3,0.41035429246570526,0.41035429246570526,False
KEUWZRKO,OJIFIHMZ,5,-0.4103464121958684,0.4103464121958684,False
ELQGMQWE,NZKBIBNU,3,0.4102213734676725,0.4102213734676725,False
ANWUJOKX,BLANHGYY,0,0.41004775319682635,0.41004775319682635,False
ATLDMDBO,WQMVCOEM,0,0.40999392381145333,0.40999392381145333,False
FCYBOAXC,FQCLOEXA,0,0.4097510102401258,0.4097510102401258,False
BEZYMBBT,DEWLVASR,0,-0.40968966188791184,0.40968966188791184,False
BLANHGYY,IGDVVKUD,3,0.40961178544820553,0.40961178544820553,False
EVBVXETX,RJGPVEXX,0,0.40936014452283553,0.40936014452283553,False
BEZYMBBT,QRKRBYJL,4,0.4093192822779937,0.4093192822779937,False
APQGTRMF,UIFPPCLR,4,0.4089049495927595,0.4089049495927595,False
AXULOHBQ,UGEQLMXM,6,0.40879521034342975,0.40879521034342975,False
JBVHSUWY,JSLXRQOK,0,0.4086981461734451,0.4086981461734451,False
DEWLVASR,NZKBIBNU,2,0.40863709183713964,0.40863709183713964,False
UXSPKBJR,XIIEJNEE,2,0.4086035496881861,0.4086035496881861,False
JSLXRQOK,SAHWCZNH,1,-0.4082836594363399,0.4082836594363399,False
EVBVXETX,LPHPPJUG,3,0.4081151903673689,0.4081151903673689,False
DUCMGGNW,WHPUAOID,3,0.4080734219233571,0.4080734219233571,False
TANNMIMB,WBLJNPZQ,6,0.40795527830151035,0.40795527830151035,False
BJALXPFS,WBLJNPZQ,6,0.4071980061097471,0.4071980061097471,False
QVLMOEYE,ZGJXVMNI,2,-0.40715498497612246,0.40715498497612246,False
LRVGFDFM,WBLJNPZQ,0,0.4071062524962371,0.4071062524962371,False
DDEXPPXU,NZKBIBNU,0,0.40706114934664006,0.40706114934664006,False
VWMBASNE,XIIEJNEE,5,0.40678878387542017,0.40678878387542017,False
IGDVVKUD,OKMBFVKS,2,0.40675965089988747,0.40675965089988747,False
OGAFEHLU,PLMZALFA,1,0.406490922625027,0.406490922625027,False
BLANHGYY,FWUCPMMW,0,0.40641232373279373,0.40641232373279373,False
ANWUJOKX,APQGTRMF,3,0.4064066083038115,0.4064066083038115,False
QVLMOEYE,ROACSLMG,0,0.40638525143109117,0.40638525143109117,False
BTMOEMEP,QSDCUCLB,6,0.4062543272251932,0.4062543272251932,False
LUENUFGA,RJGPVEXX,3,-0.40612639827985,0.40612639827985,False
FRHNWLNI,QRKRBYJL,1,0.4060552809984185,0.4060552809984185,False
OGAFEHLU,VBYCLTYZ,0,0.40596871299694437,0.40596871299694437,False
DJBLNPNC,XUOIQPFL,6,0.4057810241898398,0.4057810241898398,False
DEWLVASR,OXKURKXR,5,-0.40575793767750146,0.40575793767750146,False
LLHREMKS,TGOELCAG,1,0.4055248423917925,0.4055248423917925,False
AANGBULD,QRKRBYJL,4,-0.4052819331460494,0.4052819331460494,False
DEWLVASR,FQCLOEXA,2,0.4050014990145996,0.4050014990145996,False
GMBFCMIU,UXSPKBJR,3,0.40483011981208095,0.40483011981208095,False
QJQJSWFU,TANNMIMB,3,0.4045284820500624,0.4045284820500624,False
DNMPSKTB,UGEQLMXM,1,0.4042733594406,0.4042733594406,False
ANWUJOKX,QJQJSWFU,3,0.40405883452164737,0.40405883452164737,False
LRVGFDFM,SDWAYPIK,0,0.40387568891760095,0.40387568891760095,False
GIKPEWTY,OXKURKXR,5,0.40350393586163547,0.40350393586163547,False
CCLHWFWF,STZDBITS,0,0.40333882954925643,0.40333882954925643,False
KEUWZRKO,UXSPKBJR,3,-0.4031270890308248,0.4031270890308248,False
BSRMSVTC,YSYHGLQK,0,0.4029779761078462,0.4029779761078462,False
BLANHGYY,RCBZUSIM,4,0.40280488896390754,0.40280488896390754,False
FDXPMYGF,JPBRUTWP,6,0.4027707969605052,0.4027707969605052,False
DJBLNPNC,ROACSLMG,3,0.4027706832525303,0.4027706832525303,False
QRKRBYJL,UIFPPCLR,0,0.4025002647769924,0.4025002647769924,False
JBVHSUWY,TANNMIMB,5,0.40229012300456285,0.40229012300456285,False
LSOIUSXD,SDWAYPIK,2,0.4022605939673295,0.4022605939673295,False
